,index,Core CPI,Unemployment rate,Stock Markets,country,GDP in  US$
0,2008-01-01,90.15372286,11.15787147,87.10112126,Brazil,3662800.0
1,2008-02-01,90.69464421,11.31277931,94.02533867,Brazil,3662800.0
2,2008-03-01,91.11183974,10.79190489,93.49068228,Brazil,3662800.0
3,2008-04-01,91.63117782,10.70053974,98.75009959,Brazil,3701400.0
4,2008-05-01,92.21761691,9.939990236,111.32071570000001,Brazil,3701400.0
5,2008-06-01,92.68792765,10.25353334,107.700717,Brazil,3701400.0
6,2008-07-01,93.09575459999999,10.74655784,97.43919331,Brazil,3708800.0
7,2008-08-01,93.52399375,9.955455987,89.20503573,Brazil,3708800.0
8,2008-09-01,93.91679435,10.41319715,73.15109274,Brazil,3708800.0
9,2008-10-01,94.31124641,10.37256222,45.59145327,Brazil,3639900.0
10,2008-11-01,94.60361032,10.76314063,41.26267953,Brazil,3639900.0
11,2008-12-01,94.92526191,10.66185448,40.53269082,Brazil,3639900.0
12,2009-01-01,95.35242606,11.38620277,44.46295818,Brazil,3598600.0
13,2009-02-01,96.01989395,11.0461896,45.02011125,Brazil,3598600.0
14,2009-03-01,96.24073903,11.21533302,44.30070635,Brazil,3598600.0
15,2009-04-01,96.77968805,11.18694558,53.18614321,Brazil,3588200.0
16,2009-05-01,97.30229824,11.05146273,64.04678083,Brazil,3588200.0
17,2009-06-01,97.5650137,10.58736517,68.94233549,Brazil,3588200.0
18,2009-07-01,97.84795282,10.60104679,70.11222374,Brazil,3605100.0
19,2009-08-01,98.05343256,10.64382075,79.62527505,Brazil,3605100.0
20,2009-09-01,98.35739842,10.40062815,84.47094429,Brazil,3605100.0
21,2009-10-01,98.59345657,10.40440513,95.4051061,Brazil,3657000.0
22,2009-11-01,98.95825295,10.46381073,99.16399712,Brazil,3657000.0
23,2009-12-01,99.41345939,10.71723717,100.85965209999999,Brazil,3657000.0
24,2010-01-01,100.0,9.942017815,100.0,Brazil,3680400.0
25,2010-02-01,100.6799998,9.639241838,93.01196639,Brazil,3680400.0
26,2010-03-01,101.10285490000001,9.39491136,100.3049138,Brazil,3680400.0
27,2010-04-01,101.52748840000001,9.140486643,102.9692479,Brazil,3731500.0
28,2010-05-01,102.0960423,9.298603027999999,89.53772884,Brazil,3731500.0
29,2010-06-01,102.46358690000001,9.079407205,90.86708797,Brazil,3731500.0
30,2010-07-01,102.70949949999999,9.15393327,93.99118677,Brazil,3770000.0
31,2010-08-01,102.83275040000001,8.867911432,98.14421329999999,Brazil,3770000.0
32,2010-09-01,103.21323290000001,8.344827116,102.3215851,Brazil,3770000.0
33,2010-10-01,103.6673698,8.304863768999999,108.7326439,Brazil,3810200.0
34,2010-11-01,104.2064403,8.256005663,106.59174920000001,Brazil,3810200.0
35,2010-12-01,104.83167890000001,8.401312165,104.9152747,Brazil,3810200.0
36,2011-01-01,105.6283998,8.248052523,108.00563390000002,Brazil,3821500.0
37,2011-02-01,106.6424327,8.249661161,103.44901329999999,Brazil,3821500.0
38,2011-03-01,107.38892990000001,7.849980685,105.0937712,Brazil,3821500.0
39,2011-04-01,107.94735209999999,7.986299979,110.3716611,Brazil,3874100.0
40,2011-05-01,108.5302689,7.927335273,102.4320569,Brazil,3874100.0
41,2011-06-01,109.1380374,7.966763592,101.82478979999999,Brazil,3874100.0
42,2011-07-01,109.498193,7.974045382000001,100.3100003,Brazil,3898000.0
43,2011-08-01,109.84858670000001,8.004735732,87.51087892,Brazil,3898000.0
44,2011-09-01,110.34290619999999,8.041981033999999,82.14400942,Brazil,3898000.0
45,2011-10-01,110.86151729999999,7.852286847,80.25199604,Brazil,3949100.0
46,2011-11-01,111.38256670000001,7.5993811120000005,82.59943432,Brazil,3949100.0
47,2011-12-01,111.83923610000001,7.48826942,80.94917120000001,Brazil,3949100.0
48,2012-01-01,112.4990866,7.535043658999999,88.00932848,Brazil,4005000.0
49,2012-02-01,113.17408119999999,7.517653252000001,98.86464905,Brazil,4005000.0
50,2012-03-01,113.4117473,7.357621889,96.36844959999999,Brazil,4005000.0
51,2012-04-01,114.1942885,7.309253472000001,87.45117722,Brazil,4038100.0
52,2012-05-01,114.60538759999999,7.316725712,74.62857828,Brazil,4038100.0
53,2012-06-01,114.66269040000002,7.3260473489999995,69.09362399,Brazil,4038100.0
54,2012-07-01,115.19013899999999,7.263442801,69.81760504,Brazil,4064300.0
55,2012-08-01,115.65089979999999,7.257150072999999,74.43762502,Brazil,4064300.0
56,2012-09-01,116.19445879999999,7.220146587,76.8271192,Brazil,4064300.0
57,2012-10-01,116.7870506,7.177220524,74.84392673,Brazil,4089700.0
58,2012-11-01,117.5228087,7.208418249,71.68113598,Brazil,4089700.0
59,2012-12-01,118.4159818,7.427999794,74.30689202,Brazil,4089700.0
60,2013-01-01,119.16200220000002,7.522465265,78.64426196,Brazil,4142400.0
61,2013-02-01,119.4956564,7.598324832,76.01899379999999,Brazil,4142400.0
62,2013-03-01,119.9138906,7.462618103,74.26786563,Brazil,4142400.0
63,2013-04-01,120.53744329999999,7.40553991,70.94122261,Brazil,4159500.0
64,2013-05-01,121.1280772,7.324265716,70.582505,Brazil,4159500.0
65,2013-06-01,121.68526670000001,7.2372223810000005,59.22991469,Brazil,4159500.0
66,2013-07-01,121.92863590000002,7.169559039,54.23375333,Brazil,4212200.0
67,2013-08-01,122.4285443,7.056601336,55.3350111,Brazil,4212200.0
68,2013-09-01,123.01620159999999,7.000199617000001,61.41180914,Brazil,4212200.0
69,2013-10-01,123.64358290000001,6.960321495,64.1229873,Brazil,4270800.0
70,2013-11-01,124.34835109999999,6.881552935,59.56310179,Brazil,4270800.0
71,2013-12-01,125.26852959999998,6.665140432,56.17141382,Brazil,4270800.0
72,2014-01-01,125.89487220000001,6.683036545,53.49739737,Brazil,4276200.0
73,2014-02-01,126.8894409,6.612673233,51.59352356,Brazil,4276200.0
74,2014-03-01,127.62540030000001,6.739208859,52.49350587,Brazil,4276200.0
75,2014-04-01,128.28905220000001,6.739616648999999,59.82929248,Brazil,4358200.0
76,2014-05-01,128.9818142,6.7576853560000005,62.02967985,Brazil,4358200.0
77,2014-06-01,129.89758390000003,6.664460264,62.25640496,Brazil,4358200.0
78,2014-07-01,130.1443902,6.785678467,65.03034143,Brazil,4430400.0
79,2014-08-01,130.6909965,6.854373477,66.07254759,Brazil,4430400.0
80,2014-09-01,131.40979579999998,6.8833089229999995,64.80970269,Brazil,4430400.0
81,2014-10-01,131.94857620000002,6.847621398999999,57.55438932,Brazil,4462500.0
82,2014-11-01,132.3840068,6.872213021,54.5072691,Brazil,4462500.0
83,2014-12-01,133.35041,6.965563388,49.11489141,Brazil,4462500.0
84,2015-01-01,134.89727539999998,7.075444935,47.62621918,Brazil,4496100.0
85,2015-02-01,136.11135149999998,7.294819701000001,46.13259955,Brazil,4496100.0
86,2015-03-01,137.9352427,7.429396607,41.60856143,Brazil,4496100.0
87,2015-04-01,138.96975669999998,7.597504817999999,46.52465738,Brazil,4554900.0
88,2015-05-01,139.8313688,7.838802692000001,47.30106005,Brazil,4554900.0
89,2015-06-01,141.07586909999998,8.150330305,44.61928754,Brazil,4554900.0
90,2015-07-01,142.0775079,8.381650922,41.5065747,Brazil,4586200.0
91,2015-08-01,142.53215600000001,8.657991198,35.10297365,Brazil,4586200.0
92,2015-09-01,143.3160821,9.00996179,30.90699876,Brazil,4586200.0
93,2015-10-01,144.0756569,9.217709607,31.59727141,Brazil,4587700.0
94,2015-11-01,144.8392579,9.486582846000001,32.33474015,Brazil,4587700.0
95,2015-12-01,145.9400371,9.492207729,29.99233442,Brazil,4587700.0
96,2016-01-01,147.2972795,9.823175479,25.12951553,Brazil,4606100.0
97,2016-02-01,148.56403559999998,10.04654254,26.76772466,Brazil,4606100.0
98,2016-03-01,148.9057332,10.28586794,34.52171634,Brazil,4606100.0
99,2016-04-01,149.87362109999998,10.64107929,37.81025634,Brazil,4659300.0
100,2016-05-01,151.34238190000002,10.85518195,37.39594712,Brazil,4659300.0
101,2016-06-01,151.932617,11.12902583,38.09911739,Brazil,4659300.0
102,2016-07-01,152.479575,11.47695478,43.51620113,Brazil,4701700.0
103,2016-08-01,153.1962279,11.77971558,46.86025711,Brazil,4701700.0
104,2016-09-01,153.4873011,11.97848994,46.58719517,Brazil,4701700.0
105,2016-10-01,153.9477629,12.21851726,51.01355617,Brazil,4748000.0
106,2016-11-01,154.4557909,12.41436022,48.02943132,Brazil,4748000.0
107,2016-12-01,154.93460369999997,12.72720666,45.7262729,Brazil,4748000.0
108,2017-01-01,155.5388481,12.9159988,51.5584987,Brazil,4797600.0
109,2017-02-01,156.45652859999998,12.96119368,55.55531573,Brazil,4797600.0
110,2017-03-01,157.11364530000003,12.94720402,53.95378284,Brazil,4797600.0
111,2017-04-01,157.3493155,12.94997468,53.25554314,Brazil,4839200.0
112,2017-05-01,158.1517976,12.90256074,52.72856779,Brazil,4839200.0
113,2017-06-01,158.27831880000002,12.84082327,48.76634043,Brazil,4839200.0
114,2017-07-01,158.91143219999998,12.7094699,52.270548100000006,Brazil,4902900.0
115,2017-08-01,159.18158190000003,12.64629798,56.56471987,Brazil,4902900.0
116,2017-09-01,159.3885174,12.61545739,61.47041189,Brazil,4902900.0
117,2017-10-01,160.0738885,12.61450271,61.80266146,Brazil,4979700.0
118,2017-11-01,160.4100426,12.5910638,58.40961796,Brazil,4979700.0
119,2017-12-01,160.8752321,12.45705178,58.1916358,Brazil,4979700.0
120,2018-01-01,160.8269698,12.43282347,65.67726366,Brazil,5040800.0
121,2018-02-01,161.4702784,12.36180741,67.6366766,Brazil,5040800.0
122,2018-03-01,161.68018869999997,12.38456101,67.44621541,Brazil,5040800.0
123,2018-04-01,162.0035497,12.30046689,64.7377695,Brazil,5127600.0
124,2018-05-01,162.4085578,12.31766205,58.74267967,Brazil,5127600.0
125,2018-06-01,163.43173259999998,12.28334489,49.78846952,Brazil,5127600.0
126,2018-07-01,164.592097,12.23722849,52.27173041,Brazil,5187500.0
127,2018-08-01,164.90482230000003,12.19059731,51.37940388,Brazil,5187500.0
128,2018-09-01,165.43251750000002,12.11535279,48.7101283,Brazil,5187500.0
129,2018-10-01,165.7633835,12.08699843,58.11649536,Brazil,5224500.0
130,2018-11-01,165.5478899,12.16134874,59.65398041,Brazil,5224500.0
131,2018-12-01,166.127308,12.20494281,58.11249758,Brazil,5224500.0
132,2019-01-01,166.7253671,12.19157763,65.59883157,Brazil,5274700.0
133,2019-02-01,167.3255781,12.15833723,67.38988112,Brazil,5274700.0
134,2019-03-01,167.82755500000002,12.01550984,65.06644817,Brazil,5274700.0
135,2019-04-01,168.5324301,11.93014263,63.42237567,Brazil,5335100.0
136,2019-05-01,168.8020832,11.92665979,61.04347447,Brazil,5335100.0
137,2019-06-01,169.24096709999998,11.90275158,66.56321147,Brazil,5335100.0
138,2019-07-01,169.9687035,11.75034303,70.98270145,Brazil,5385600.0
139,2019-08-01,170.4786096,11.91636436,64.8110417,Brazil,5385600.0
140,2019-09-01,170.58089719999998,12.00730671,65.19027672,Brazil,5385600.0
141,2019-10-01,170.6491294,11.96832599,66.41492889,Brazil,5432300.0
142,2019-11-01,171.3146612,11.73453848,67.20035103,Brazil,5432300.0
143,2019-12-01,171.7943423,11.55746166,71.06909395,Brazil,5432300.0
144,2020-01-01,172.0863926,11.37499538,72.96108551,Brazil,5384900.0
145,2020-02-01,172.6886956,11.38490333,67.59947576,Brazil,5384900.0
146,2020-03-01,172.75777069999998,11.55333629,43.88287323,Brazil,5384900.0
147,2020-04-01,172.7750468,12.0197424,37.78958321,Brazil,5384900.0
148,2020-05-01,172.446773,12.503689900000001,37.50391142,Brazil,5384900.0
149,2020-06-01,172.49850680000003,12.503689900000001,47.00965079,Brazil,5384900.0
150,2020-07-01,172.49850680000003,12.503689900000001,48.9414638,Brazil,5384900.0
0,2008-01-01,97.67025090000001,5.9,116.97198470000001,Canada,3662800.0
1,2008-02-01,98.02867384,5.9,119.55454850000001,Canada,3662800.0
2,2008-03-01,98.2078853,6.1,118.3120665,Canada,3662800.0
3,2008-04-01,98.47670251,6.0,122.72891240000001,Canada,3701400.0
4,2008-05-01,98.83512545,6.0,130.7722859,Canada,3701400.0
5,2008-06-01,98.83512545,6.0,129.50658909999999,Canada,3701400.0
6,2008-07-01,98.92473118,6.1,120.3492613,Canada,3708800.0
7,2008-08-01,99.01433692,6.1,113.3999682,Canada,3708800.0
8,2008-09-01,99.28315412,6.1,105.3323882,Canada,3708800.0
9,2008-10-01,99.10394265,6.2,74.53632948,Canada,3639900.0
10,2008-11-01,99.7311828,6.6,66.4656127,Canada,3639900.0
11,2008-12-01,99.46236559,6.9,61.49618309,Canada,3639900.0
12,2009-01-01,98.83512545,7.4,65.03806041,Canada,3598600.0
13,2009-02-01,99.28315412,8.0,60.69071223,Canada,3598600.0
14,2009-03-01,99.55197133,8.1,58.95056299,Canada,3598600.0
15,2009-04-01,99.64157706,8.3,67.45956124,Canada,3588200.0
16,2009-05-01,100.0896057,8.6,78.15936617,Canada,3588200.0
17,2009-06-01,100.0896057,8.7,82.37595375,Canada,3588200.0
18,2009-07-01,99.91039427,8.7,82.28836416,Canada,3605100.0
19,2009-08-01,99.91039427,8.7,88.91531688,Canada,3605100.0
20,2009-09-01,100.1792115,8.4,93.16428685,Canada,3605100.0
21,2009-10-01,100.35842290000001,8.4,95.79246526,Canada,3657000.0
22,2009-11-01,100.5376344,8.5,96.49130494,Canada,3657000.0
23,2009-12-01,100.0896057,8.5,98.11687843,Canada,3657000.0
24,2010-01-01,100.0,8.3,100.0,Canada,3680400.0
25,2010-02-01,100.71684590000001,8.2,97.03953377,Canada,3680400.0
26,2010-03-01,100.4480287,8.2,104.6672415,Canada,3680400.0
27,2010-04-01,100.80645159999999,8.1,108.2482102,Canada,3731500.0
28,2010-05-01,101.0752688,8.0,101.61322,Canada,3731500.0
29,2010-06-01,100.9856631,7.9,100.5566214,Canada,3731500.0
30,2010-07-01,101.2544803,8.1,99.2373024,Canada,3770000.0
31,2010-08-01,101.2544803,8.1,100.77044090000001,Canada,3770000.0
32,2010-09-01,101.6129032,8.1,105.3282884,Canada,3770000.0
33,2010-10-01,102.0609319,7.8,110.4825094,Canada,3810200.0
34,2010-11-01,102.0609319,7.6,113.50010970000001,Canada,3810200.0
35,2010-12-01,101.70250899999999,7.6,117.82643940000001,Canada,3810200.0
36,2011-01-01,101.6129032,7.7,120.6002584,Canada,3821500.0
37,2011-02-01,101.8817204,7.7,126.0136728,Canada,3821500.0
38,2011-03-01,102.5089606,7.7,127.6545195,Canada,3821500.0
39,2011-04-01,102.5089606,7.6,130.5066421,Canada,3874100.0
40,2011-05-01,103.046595,7.5,125.95060900000001,Canada,3874100.0
41,2011-06-01,102.4193548,7.5,120.22871049999999,Canada,3874100.0
42,2011-07-01,102.4193548,7.3,124.51061100000001,Canada,3898000.0
43,2011-08-01,102.7777778,7.3,112.8117669,Canada,3898000.0
44,2011-09-01,103.4946237,7.4,108.33786470000001,Canada,3898000.0
45,2011-10-01,103.58422940000001,7.4,104.732587,Canada,3949100.0
46,2011-11-01,103.67383509999999,7.5,105.10717930000001,Canada,3949100.0
47,2011-12-01,103.046595,7.4,103.6361459,Canada,3949100.0
48,2012-01-01,103.22580649999999,7.6,108.9590453,Canada,4005000.0
49,2012-02-01,103.58422940000001,7.5,112.64723870000002,Canada,4005000.0
50,2012-03-01,104.03225809999999,7.3,112.2809939,Canada,4005000.0
51,2012-04-01,104.48028670000001,7.3,109.41349879999999,Canada,4038100.0
52,2012-05-01,104.56989250000001,7.4,103.171875,Canada,4038100.0
53,2012-06-01,104.12186379999999,7.2,100.1280404,Canada,4038100.0
54,2012-07-01,103.7634409,7.3,102.65456040000001,Canada,4064300.0
55,2012-08-01,103.94265229999999,7.2,107.4784212,Canada,4064300.0
56,2012-09-01,104.30107530000001,7.3,112.3490382,Canada,4064300.0
57,2012-10-01,104.56989250000001,7.4,111.80434059999999,Canada,4089700.0
58,2012-11-01,104.56989250000001,7.2,109.1703163,Canada,4089700.0
59,2012-12-01,103.94265229999999,7.2,111.1355548,Canada,4089700.0
60,2013-01-01,103.85304659999998,7.1,114.3093264,Canada,4142400.0
61,2013-02-01,104.74910390000001,7.1,112.93199320000001,Canada,4142400.0
62,2013-03-01,105.0179211,7.3,111.63926570000001,Canada,4142400.0
63,2013-04-01,105.0179211,7.1,108.0593821,Canada,4159500.0
64,2013-05-01,105.10752690000001,7.0,110.3433689,Canada,4159500.0
65,2013-06-01,105.0179211,7.1,106.02483970000002,Canada,4159500.0
66,2013-07-01,104.92831540000002,7.2,107.406264,Canada,4212200.0
67,2013-08-01,104.92831540000002,7.1,108.5371912,Canada,4212200.0
68,2013-09-01,105.2867384,7.0,110.8952463,Canada,4212200.0
69,2013-10-01,105.55555559999999,7.0,112.71590800000001,Canada,4270800.0
70,2013-11-01,105.2867384,7.0,114.29628770000001,Canada,4270800.0
71,2013-12-01,104.92831540000002,7.2,112.218915,Canada,4270800.0
72,2014-01-01,105.10752690000001,7.0,112.23056129999999,Canada,4276200.0
73,2014-02-01,105.91397849999998,7.0,113.0050372,Canada,4276200.0
74,2014-03-01,106.27240139999999,7.0,115.0384842,Canada,4276200.0
75,2014-04-01,106.4516129,7.0,117.5886429,Canada,4358200.0
76,2014-05-01,106.7204301,7.0,120.25136459999999,Canada,4358200.0
77,2014-06-01,106.7204301,7.0,123.6692127,Canada,4358200.0
78,2014-07-01,106.5412186,7.1,127.2292636,Canada,4430400.0
79,2014-08-01,106.9892473,7.0,126.06739350000001,Canada,4430400.0
80,2014-09-01,107.2580645,6.9,124.7520814,Canada,4430400.0
81,2014-10-01,107.7060932,6.7,115.3939787,Canada,4462500.0
82,2014-11-01,107.3476703,6.7,117.077308,Canada,4462500.0
83,2014-12-01,106.8996416,6.7,111.1624399,Canada,4462500.0
84,2015-01-01,107.07885300000001,6.6,106.7397003,Canada,4496100.0
85,2015-02-01,107.7956989,6.8,108.46100600000001,Canada,4496100.0
86,2015-03-01,108.42293909999998,6.8,105.88155990000001,Canada,4496100.0
87,2015-04-01,108.42293909999998,6.8,111.04381000000001,Canada,4554900.0
88,2015-05-01,108.69175630000001,6.8,111.13881780000001,Canada,4554900.0
89,2015-06-01,108.69175630000001,6.9,107.4102126,Canada,4554900.0
90,2015-07-01,108.69175630000001,6.8,100.4112199,Canada,4586200.0
91,2015-08-01,108.87096770000001,7.0,95.23870261,Canada,4586200.0
92,2015-09-01,109.22939070000001,7.1,90.76822768,Canada,4586200.0
93,2015-10-01,109.49820790000001,7.0,94.16027728,Canada,4587700.0
94,2015-11-01,109.22939070000001,7.1,90.51917693,Canada,4587700.0
95,2015-12-01,108.69175630000001,7.1,85.67281711,Canada,4587700.0
96,2016-01-01,108.96057350000001,7.2,78.13336471,Canada,4606100.0
97,2016-02-01,109.58781359999999,7.3,82.00384714,Canada,4606100.0
98,2016-03-01,110.3046595,7.1,90.6088698,Canada,4606100.0
99,2016-04-01,110.483871,7.1,95.32649249,Canada,4659300.0
100,2016-05-01,110.93189960000001,6.9,95.80387616,Canada,4659300.0
101,2016-06-01,111.0215054,6.8,97.51413253,Canada,4659300.0
102,2016-07-01,110.93189960000001,7.0,99.06740724,Canada,4701700.0
103,2016-08-01,110.93189960000001,6.9,101.1139245,Canada,4701700.0
104,2016-09-01,111.3799283,6.9,99.91581772,Canada,4701700.0
105,2016-10-01,111.55913980000001,6.9,99.41938691,Canada,4748000.0
106,2016-11-01,111.1111111,6.9,98.64800163,Canada,4748000.0
107,2016-12-01,110.66308240000001,6.9,102.35570990000001,Canada,4748000.0
108,2017-01-01,111.3799283,6.7,105.0286506,Canada,4797600.0
109,2017-02-01,111.82795700000001,6.6,106.7923728,Canada,4797600.0
110,2017-03-01,112.1863799,6.7,103.7627694,Canada,4797600.0
111,2017-04-01,112.1863799,6.5,104.0611087,Canada,4839200.0
112,2017-05-01,112.45519709999999,6.6,101.9675694,Canada,4839200.0
113,2017-06-01,112.54480290000001,6.4,103.0897539,Canada,4839200.0
114,2017-07-01,112.54480290000001,6.3,106.90068810000001,Canada,4902900.0
115,2017-08-01,112.54480290000001,6.1,107.2726614,Canada,4902900.0
116,2017-09-01,112.7240143,6.2,111.26047890000001,Canada,4902900.0
117,2017-10-01,113.0824373,6.2,112.41574159999999,Canada,4979700.0
118,2017-11-01,113.0824373,6.0,112.3679118,Canada,4979700.0
119,2017-12-01,112.54480290000001,5.8,112.55096340000001,Canada,4979700.0
120,2018-01-01,113.0824373,5.8,116.7179757,Canada,5040800.0
121,2018-02-01,113.8888889,5.8,109.81439679999998,Canada,5040800.0
122,2018-03-01,114.33691759999999,5.8,107.18588100000001,Canada,5040800.0
123,2018-04-01,114.2473118,5.9,108.09167430000001,Canada,5127600.0
124,2018-05-01,114.33691759999999,5.9,111.0791596,Canada,5127600.0
125,2018-06-01,114.516129,6.0,110.8172396,Canada,5127600.0
126,2018-07-01,115.14336920000001,5.8,111.97628619999999,Canada,5187500.0
127,2018-08-01,115.14336920000001,6.0,112.0728912,Canada,5187500.0
128,2018-09-01,114.78494620000001,5.9,110.7154216,Canada,5187500.0
129,2018-10-01,115.41218640000001,5.8,106.13665139999999,Canada,5224500.0
130,2018-11-01,115.05376340000001,5.6,102.6696595,Canada,5224500.0
131,2018-12-01,115.14336920000001,5.7,96.91300644,Canada,5224500.0
132,2019-01-01,115.2329749,5.8,101.19961479999999,Canada,5274700.0
133,2019-02-01,116.12903229999999,5.8,107.1300145,Canada,5274700.0
134,2019-03-01,116.48745520000001,5.7,107.87986529999999,Canada,5274700.0
135,2019-04-01,116.57706090000002,5.7,110.146831,Canada,5335100.0
136,2019-05-01,117.1146953,5.4,108.4405295,Canada,5335100.0
137,2019-06-01,117.2043011,5.6,109.9944669,Canada,5335100.0
138,2019-07-01,117.6523297,5.7,112.8260612,Canada,5385600.0
139,2019-08-01,117.6523297,5.7,109.44060449999999,Canada,5385600.0
140,2019-09-01,117.2043011,5.5,112.7222256,Canada,5385600.0
141,2019-10-01,117.7419355,5.6,111.3065229,Canada,5432300.0
142,2019-11-01,117.3835125,5.9,114.3693443,Canada,5432300.0
143,2019-12-01,117.2043011,5.6,115.6023995,Canada,5432300.0
144,2020-01-01,117.3835125,5.5,118.8298818,Canada,5384900.0
145,2020-02-01,118.3691756,5.6,118.13774240000001,Canada,5384900.0
146,2020-03-01,118.4587814,7.8,88.66972877,Canada,5384900.0
147,2020-04-01,118.1003584,13.0,89.61720308,Canada,5384900.0
148,2020-05-01,117.8315412,13.7,95.36270593,Canada,5384900.0
149,2020-06-01,118.3691756,12.3,102.1577912,Canada,5384900.0
150,2020-07-01,118.3691756,12.3,104.8713723,Canada,5384900.0
0,2008-01-01,95.75757576,3.35713362,118.0025395,HongKong,3662800.0
1,2008-02-01,96.48484848,3.289158408,110.9073308,HongKong,3662800.0
2,2008-03-01,96.72727273,3.24606282,105.11476640000001,HongKong,3662800.0
3,2008-04-01,97.33333333,3.244304465,114.3952709,HongKong,3701400.0
4,2008-05-01,97.57575758,3.2260615489999998,117.32211640000001,HongKong,3701400.0
5,2008-06-01,98.30303029999999,3.2040693210000004,107.67054250000001,HongKong,3701400.0
6,2008-07-01,98.90909091,3.205783841,102.63018520000001,HongKong,3708800.0
7,2008-08-01,96.72727273,3.256378532,99.54062581,HongKong,3708800.0
8,2008-09-01,96.72727273,3.478148019,90.18427868,HongKong,3708800.0
9,2008-10-01,97.21212121,3.62877931,69.75182923,HongKong,3639900.0
10,2008-11-01,100.0,3.8997671960000004,63.49367425,HongKong,3639900.0
11,2008-12-01,99.87878788,4.192363132,68.26768407,HongKong,3639900.0
12,2009-01-01,100.1212121,4.639350585,64.48305942,HongKong,3598600.0
13,2009-02-01,99.27272727,5.002071852,61.571367599999995,HongKong,3598600.0
14,2009-03-01,99.63636364,5.149422089,59.83826008,HongKong,3598600.0
15,2009-04-01,100.1212121,5.295146971,70.31476168,HongKong,3588200.0
16,2009-05-01,99.75757576,5.255849135,80.10227089,HongKong,3588200.0
17,2009-06-01,99.51515152,5.3163568969999995,85.80709726,HongKong,3588200.0
18,2009-07-01,99.51515152,5.476673797999999,88.43961977,HongKong,3605100.0
19,2009-08-01,97.21212121,5.52465157,95.78363509,HongKong,3605100.0
20,2009-09-01,96.84848485,5.391844148,97.87145514,HongKong,3605100.0
21,2009-10-01,100.2424242,5.222301646,101.309485,HongKong,3657000.0
22,2009-11-01,100.3636364,5.149999168,103.71400849999999,HongKong,3657000.0
23,2009-12-01,100.60606059999999,5.039197338999999,101.7099747,HongKong,3657000.0
24,2010-01-01,100.0,4.964274341,100.0,HongKong,3680400.0
25,2010-02-01,100.4848485,4.706244833,94.50184294,HongKong,3680400.0
26,2010-03-01,100.0,4.425361335,98.52187753,HongKong,3680400.0
27,2010-04-01,100.969697,4.530011891,101.0064505,HongKong,3731500.0
28,2010-05-01,100.7272727,4.65999351,92.89401001,HongKong,3731500.0
29,2010-06-01,100.969697,4.608458099,93.60081053,HongKong,3731500.0
30,2010-07-01,97.45454545,4.355208602,95.35060502,HongKong,3770000.0
31,2010-08-01,97.45454545,4.3513006260000004,98.49937762,HongKong,3770000.0
32,2010-09-01,97.45454545,4.191471531,101.1291272,HongKong,3770000.0
33,2010-10-01,101.69696970000001,4.178274741,108.9026447,HongKong,3810200.0
34,2010-11-01,102.18181820000001,4.063170424,111.2972486,HongKong,3810200.0
35,2010-12-01,102.42424240000001,3.956421752,107.54696799999999,HongKong,3810200.0
36,2011-01-01,102.66666670000001,3.785668708,111.2116741,HongKong,3821500.0
37,2011-02-01,103.39393940000001,3.637149007,107.9670348,HongKong,3821500.0
38,2011-03-01,103.5151515,3.412128161,107.53797390000001,HongKong,3821500.0
39,2011-04-01,104.60606059999999,3.563216713,112.0008485,HongKong,3874100.0
40,2011-05-01,105.21212120000001,3.599775927,107.8779777,HongKong,3874100.0
41,2011-06-01,105.81818179999999,3.54689235,104.0463568,HongKong,3874100.0
42,2011-07-01,106.18181820000001,3.511115606,103.70873540000001,HongKong,3898000.0
43,2011-08-01,103.1515152,3.3452237310000004,94.56580501,HongKong,3898000.0
44,2011-09-01,103.39393940000001,3.244390948,88.42477184,HongKong,3898000.0
45,2011-10-01,107.6363636,3.350047053,85.55916355,HongKong,3949100.0
46,2011-11-01,107.87878789999999,3.295173328,87.90723765,HongKong,3949100.0
47,2011-12-01,108.48484850000001,3.302581268,86.65054297,HongKong,3949100.0
48,2012-01-01,109.0909091,3.259258083,90.8739254,HongKong,4005000.0
49,2012-02-01,108.48484850000001,3.418405602,98.7919563,HongKong,4005000.0
50,2012-03-01,108.969697,3.3079133030000003,98.15093789,HongKong,4005000.0
51,2012-04-01,109.9393939,3.274559009,96.54044964,HongKong,4038100.0
52,2012-05-01,109.57575759999999,3.2340152160000004,91.60187874,HongKong,4038100.0
53,2012-06-01,109.81818179999999,3.2708023219999998,88.50771376,HongKong,4038100.0
54,2012-07-01,106.42424240000001,3.238760503,90.56165314,HongKong,4064300.0
55,2012-08-01,106.42424240000001,3.2640873619999997,93.24241644,HongKong,4064300.0
56,2012-09-01,106.9090909,3.331709506,94.57767765,HongKong,4064300.0
57,2012-10-01,111.39393940000001,3.32935226,99.60252071,HongKong,4089700.0
58,2012-11-01,111.7575758,3.357299324,101.2804892,HongKong,4089700.0
59,2012-12-01,112.2424242,3.298422955,104.824546,HongKong,4089700.0
60,2013-01-01,112.12121210000001,3.4730801380000003,109.7651462,HongKong,4142400.0
61,2013-02-01,112.8484848,3.5205512339999996,108.22500190000001,HongKong,4142400.0
62,2013-03-01,112.969697,3.51982743,105.22060220000002,HongKong,4142400.0
63,2013-04-01,113.81818179999999,3.4750108739999996,103.0079855,HongKong,4159500.0
64,2013-05-01,113.81818179999999,3.4557154619999997,107.1300999,HongKong,4159500.0
